cat,group_label,coef
customer_C1744581762,1,0.000267764
customer_C1744858817,1,-0.002193349
customer_C1745468920,1,0.000266478
customer_C1746579125,1,0.000455469
customer_C1747513604,1,0.001113669
customer_C1747786179,1,-0.00035447
customer_C174977934,1,0.00041153
customer_C1750362802,1,0.000105884
customer_C1750373007,1,0.000214976
customer_C1750835738,1,0.000217271
customer_C1750881279,1,-0.000419751
customer_C1751458006,1,0.003800616
customer_C1753498738,1,0.000367879
customer_C1754160937,1,0.002172379
customer_C1754543106,1,0.000247252
customer_C1755124222,1,0.000281875
customer_C1756466427,1,0.000120636
customer_C175698222,1,0.000365005
customer_C1757210259,1,0.000409029
customer_C17589297,1,0.000601566
customer_C1758950662,1,0.00152134
customer_C1760492708,1,0.000259636
customer_C1760524265,1,0.000434986
customer_C1760612790,1,0.000103627
customer_C1760986787,1,0.000268467
customer_C1761085759,1,0.000367837
customer_C1761250553,1,0.000150932
customer_C1761368684,1,0.002005981
customer_C1761432742,1,0.000272116
customer_C1762043633,1,0.000468308
customer_C1763311989,1,0.000165266
customer_C1763342131,1,0.000211236
customer_C1763371495,1,-0.000455449
customer_C1763624260,1,-0.0003479
customer_C176392439,1,0.000175205
customer_C1764447156,1,-0.000182803
customer_C1765886577,1,0.000196717
customer_C1767072624,1,0.000396889
customer_C1767103563,1,0.00026315
customer_C1767734624,1,0.000246114
customer_C1767839998,1,-0.000121964
customer_C1767929602,1,0.000364368
customer_C1768220463,1,0.000128596
customer_C1768385310,1,0.000402549
customer_C176878772,1,-0.000527962
customer_C1769359992,1,0.000866758
customer_C1769401317,1,0.000108698
customer_C1769470125,1,0.000313401
customer_C1769927077,1,4.29E-05
customer_C177123752,1,0.000132512
customer_C1771537982,1,-0.000544129
customer_C1771632349,1,0.000213419
customer_C1771706228,1,-9.90E-05
customer_C1771717627,1,0.000168128
customer_C1772071898,1,0.000343212
customer_C1775239769,1,0.000730401
customer_C1775611696,1,0.001027479
customer_C1776310825,1,0.00032956
customer_C1777432937,1,0.000237283
customer_C1777502922,1,-0.00514322
customer_C1777674460,1,0.000293646
customer_C1778512686,1,0.000634722
customer_C1778762788,1,0.000296666
customer_C1779394537,1,0.000407253
customer_C1780201239,1,0.000171026
customer_C1780497356,1,-0.000305659
customer_C1780824451,1,0.000187993
customer_C1780829982,1,0.00021907
customer_C1781238594,1,0.000303055
customer_C1781924994,1,0.000245071
customer_C1781953799,1,0.001237417
customer_C1782998558,1,0.000341538
customer_C1783127345,1,0.000136431
customer_C1783206868,1,0.000194796
customer_C1783610571,1,0.000341955
customer_C1783773775,1,0.000182711
customer_C1784755412,1,0.000286293
customer_C1784864427,1,0.000143112
customer_C1786430014,1,0.000237267
customer_C1787239285,1,0.000201967
customer_C1787537369,1,-0.001705195
customer_C1788210321,1,0.000574748
customer_C1788358708,1,-5.12E-05
customer_C1789457872,1,-0.000383171
customer_C1790426542,1,0.000217323
customer_C1790520611,1,0.000296059
customer_C1791014902,1,-0.001074154
customer_C1791347994,1,0.000893496
customer_C1791524453,1,-0.000778494
customer_C1791559714,1,0.000271358
customer_C1791750813,1,0.000299233
customer_C1791793827,1,-0.000571504
customer_C1791903269,1,0.000255857
customer_C179196508,1,-0.002997813
customer_C1792734476,1,0.000227267
customer_C1793075309,1,0.00038941
customer_C1793707767,1,0.000347601
customer_C179390259,1,-0.005270217
customer_C1794686407,1,0.000394198
customer_C179648560,1,0.001437015
customer_C1797237747,1,0.000195142
customer_C179748485,1,0.001897414
customer_C1798103026,1,0.000329638
customer_C1798653291,1,0.000527221
customer_C1799010144,1,0.000323789
customer_C1799527037,1,0.000162048
customer_C1799589925,1,0.000392637
customer_C1799882713,1,0.000298563
customer_C1800696439,1,0.000314724
customer_C1801015376,1,0.000138141
customer_C1801270098,1,0.000121953
customer_C1801713151,1,0.000300493
customer_C1802570035,1,0.000743667
customer_C1802714004,1,-2.77E-05
customer_C1803181641,1,0.000109029
customer_C1803182614,1,-0.005001073
customer_C1803364571,1,0.000162182
customer_C1804573810,1,0.000326613
customer_C1806072501,1,0.000210366
customer_C1806256044,1,0.001613842
customer_C1806422891,1,0.000525023
customer_C1806963277,1,0.000307591
customer_C1807153148,1,0.000376152
customer_C1807259356,1,4.61E-05
customer_C1807452084,1,0.000770843
customer_C1807567788,1,0.000103399
customer_C1807765388,1,0.000195428
customer_C1807970113,1,0.000285166
customer_C1808385426,1,-0.000508512
customer_C1808415473,1,0.001090116
customer_C1808704110,1,0.000196284
customer_C1808964355,1,0.000240558
customer_C1809104609,1,0.000276156
customer_C180936571,1,0.000290633
customer_C1809615650,1,0.00019943
customer_C1809646275,1,-0.001859558
customer_C1809945143,1,0.000510478
customer_C1810630647,1,0.000574733
customer_C181111540,1,0.00037006
customer_C1811749392,1,0.000796286
customer_C1812521679,1,0.000186318
customer_C1812702959,1,0.000447162
customer_C1812935919,1,0.000156662
customer_C1813823560,1,-0.001904433
customer_C1813956515,1,0.000102639
customer_C1814131114,1,-0.000349373
customer_C181413412,1,0.004265384
customer_C1814746822,1,0.000164397
customer_C1814870538,1,0.000187211
customer_C1815102713,1,-0.001320039
customer_C1815278899,1,0.000226059
customer_C1815496848,1,0.000173839
customer_C1815981756,1,0.000310131
customer_C1816212551,1,0.001373824
customer_C1816813783,1,0.000214461
customer_C1817318774,1,-0.020136325
customer_C1817842389,1,0.000530339
customer_C181787207,1,-0.002365614
customer_C1818021493,1,0.000425294
customer_C1818841328,1,0.000162644
customer_C1818893825,1,0.000239772
customer_C1819254965,1,-0.00078744
customer_C1819552999,1,8.53E-05
customer_C1819751403,1,0.000262206
customer_C1820624068,1,0.000871168
customer_C1820855004,1,0.000393716
customer_C1821035128,1,0.000183004
customer_C1821582093,1,0.000333021
customer_C1821681988,1,0.000919262
customer_C1822295676,1,0.003352289
customer_C1823983599,1,0.000184319
customer_C1825783439,1,0.000393563
customer_C1825851538,1,0.000737547
customer_C1825950751,1,0.000346107
customer_C1826105311,1,-0.001334967
customer_C1827331929,1,0.000272715
customer_C1827713539,1,0.000531962
customer_C1828122,1,0.000362185
customer_C1828345671,1,0.000168311
customer_C1828416123,1,0.000364368
customer_C1828909550,1,0.000490442
customer_C182918114,1,0.00026987
customer_C1830336096,1,-0.000570896
customer_C1830714840,1,0.000280633
customer_C1832119955,1,-0.000477714
customer_C183270065,1,0.000222716
customer_C183456137,1,-0.000541618
customer_C1834864466,1,0.000109864
customer_C1835412106,1,-0.000805674
customer_C1836308269,1,-0.000591382
customer_C1837200499,1,0.000323805
customer_C1837295173,1,0.000238552
customer_C1837321151,1,0.0006313
customer_C1838285576,1,0.000220545
customer_C1838494462,1,-0.002559873
customer_C1838681949,1,0.000240666
customer_C1838948302,1,0.000180466
customer_C1839662768,1,-0.001551535
customer_C1840158336,1,0.000287826
customer_C1840859519,1,-0.000755172
customer_C1842441894,1,0.000143166
customer_C1844076143,1,0.000132502
customer_C1844695541,1,0.000363033
customer_C1844993068,1,0.000764425
customer_C1846080029,1,0.000159789
customer_C1846201961,1,0.00023462
customer_C1846274338,1,5.78E-05
customer_C1846578588,1,-0.000297878
customer_C1847111025,1,0.000204036
customer_C1847494890,1,0.000517902
customer_C1848884864,1,0.000274724
customer_C1849046345,1,-0.023256816
customer_C1850482225,1,0.002965849
customer_C1850870588,1,-0.000156915
customer_C1852091130,1,0.000194177
customer_C1853277977,1,0.000191693
customer_C1853365964,1,0.002893832
customer_C1853381059,1,6.34E-05
customer_C1854104284,1,0.000365605
customer_C185428348,1,0.001092315
customer_C1855266571,1,0.000186754
customer_C1855338494,1,-0.000464764
customer_C1855693993,1,0.000596103
customer_C1855857061,1,-0.001299823
customer_C1857140958,1,0.000527767
customer_C1857263556,1,0.000357801
customer_C1857873865,1,0.000476519
customer_C185820405,1,8.31E-05
customer_C1859195979,1,0.003525232
customer_C1860405125,1,-0.001152161
customer_C1860775846,1,0.000331478
customer_C1861439904,1,0.000290584
customer_C1861455727,1,-0.000330091
customer_C1861613802,1,0.000149312
customer_C1862169273,1,0.000211204
customer_C1862240946,1,-0.000412383
customer_C1862384239,1,0.000257987
customer_C1862556322,1,0.000467227
customer_C1864289868,1,0.000225089
customer_C186469824,1,0.000738864
customer_C1864768620,1,-0.000522117
customer_C186516178,1,-0.000275972
customer_C1865204568,1,0.000168971
customer_C1866572071,1,-0.000187234
customer_C1867566140,1,0.000388461
customer_C186769596,1,0.000458537
customer_C1867965524,1,0.000167309
customer_C1869142879,1,0.000393145
customer_C1869757503,1,0.000214638
customer_C1869939691,1,-0.000386016
customer_C1870640785,1,0.000186508
customer_C1870872671,1,-0.000344222
customer_C1870926183,1,0.000232287
customer_C1871125244,1,-5.42E-05
customer_C1871220408,1,-0.001526962
customer_C1871594117,1,7.78E-05
customer_C1872482068,1,0.000260031
customer_C1872660217,1,0.000345444
customer_C1872803698,1,0.000369359
customer_C1873446390,1,-0.000319174
customer_C1873506157,1,0.001159184
customer_C1874220848,1,-0.000366031
customer_C187473376,1,-0.001437714
customer_C187514477,1,-0.000483803
customer_C1875710426,1,0.000180404
customer_C1876476635,1,0.000281259
customer_C1876642037,1,0.00029317
customer_C1877622224,1,0.000523361
customer_C1877766749,1,0.000232644
customer_C1878030169,1,0.000116804
customer_C1878500339,1,0.000297052
customer_C1879341237,1,0.000863206
customer_C187965576,1,0.000619964
customer_C188084843,1,0.00033785
customer_C1881279773,1,0.000359534
customer_C1881495517,1,5.83E-06
customer_C1881708420,1,0.000288064
customer_C1882101149,1,-0.000487389
customer_C1882290962,1,-0.000530245
customer_C1882920635,1,0.000189543
customer_C188367998,1,0.000211699
customer_C1883823119,1,0.000108783
customer_C1883962820,1,-0.003321554
customer_C1884342559,1,0.00087628
customer_C1884908595,1,0.002203054
customer_C1885091211,1,0.000361543
customer_C1885719603,1,0.000291619
customer_C1885919902,1,0.000238442
customer_C1886601622,1,0.000180513
customer_C1886620334,1,-0.001427696
customer_C1886871597,1,-0.003571064
customer_C1887082660,1,0.000168559
customer_C1887326984,1,0.001239324
customer_C1887473486,1,0.00030286
customer_C188991095,1,0.000326015
customer_C1889984788,1,-0.000788569
customer_C1890075917,1,-0.00020573
customer_C1890191192,1,0.000124001
customer_C1890250226,1,0.000213376
customer_C189036899,1,-0.00234238
customer_C1890466358,1,0.002543612
customer_C1890779401,1,6.41E-05
customer_C1891401770,1,0.00073278
customer_C1892148523,1,0.00055793
customer_C1893177739,1,0.000282314
customer_C1893753407,1,0.000363962
customer_C189483600,1,0.001440751
customer_C1895615571,1,0.000418503
customer_C1895811684,1,0.000224352
customer_C1896147467,1,0.000959458
customer_C1896250849,1,0.000199916
customer_C1896828249,1,0.000219759
customer_C1896850232,1,-0.001593853
customer_C1897313368,1,-8.56E-05
customer_C1897566795,1,0.001040623
customer_C1897689911,1,5.06E-05
customer_C1897705669,1,0.000269257
customer_C1897708405,1,0.000682526
customer_C1897792872,1,0.003986821
customer_C189823798,1,-0.000293415
customer_C1898673978,1,0.000325382
customer_C1899001756,1,0.000504195
customer_C1899061870,1,0.000294646
customer_C1899748276,1,0.000238145
customer_C1900716037,1,0.000322778
customer_C1901064095,1,0.000236006
customer_C190128751,1,-0.000271919
customer_C1901383731,1,0.000248826
customer_C1902104464,1,-0.002613631
customer_C1902378891,1,0.001207183
customer_C1902837467,1,0.000207966
customer_C1903005844,1,0.000298888
customer_C1903013338,1,-0.002252235
customer_C1903765775,1,0.000122317
customer_C1903856065,1,0.000289441
customer_C190398591,1,-6.72E-05
customer_C1904086644,1,0.000305875
customer_C1904362781,1,0.000234274
customer_C1904416498,1,0.000304383
customer_C190521845,1,0.00016181
customer_C1905396523,1,0.000337689
customer_C1905402681,1,0.000196177
customer_C1906259613,1,0.000275936
customer_C1906711479,1,-3.46E-05
customer_C1906860092,1,0.000304904
customer_C1908894965,1,0.000398937
customer_C1908932714,1,0.00019878
customer_C1909173090,1,0.000425658
customer_C1909782411,1,0.00027515
customer_C1910153505,1,-0.000284555
customer_C1911232863,1,0.001427901
customer_C1911281701,1,0.000185994
customer_C1911293580,1,0.000269589
customer_C1911908507,1,0.000723665
customer_C1913044357,1,0.000373391
customer_C1913127981,1,0.000331544
customer_C1913314890,1,0.000305501
customer_C1913473991,1,0.000121777
customer_C191366309,1,0.000190509
customer_C1914057832,1,0.000387341
customer_C1914083426,1,0.000364374
customer_C1914582232,1,-0.001195589
customer_C1915276731,1,0.000571365
customer_C1915603015,1,0.000351223
customer_C1916796804,1,0.000329253
customer_C1918064652,1,0.000249048
customer_C1918088317,1,0.000453801
customer_C1918935856,1,0.000293532
customer_C1918953803,1,0.000392991
customer_C1920284556,1,0.000280405
customer_C1920498287,1,0.001537316
customer_C1921196241,1,-0.000498976
customer_C1921248691,1,0.000356083
customer_C1922022324,1,0.000303311
customer_C1922157108,1,-0.000223761
customer_C1923131377,1,0.000259011
customer_C1923945958,1,-0.000882534
customer_C1924305208,1,0.00248985
customer_C1926972512,1,0.000259165
customer_C1927223566,1,0.000280486
customer_C1927346472,1,0.001126992
customer_C1927849279,1,0.000477427
customer_C1928005021,1,-0.000776438
customer_C1928450094,1,0.000140566
customer_C1928637369,1,0.000215827
customer_C1928842916,1,-0.004665097
customer_C1929167055,1,-0.002306514
customer_C192974759,1,0.001015873
customer_C1929968596,1,0.000344479
customer_C1930072075,1,0.000361529
customer_C1930258744,1,0.000345262
customer_C1931570160,1,0.000387755
customer_C1931900243,1,-0.002566836
customer_C1932334304,1,0.000469319
customer_C193297871,1,0.00030983
customer_C1933075111,1,0.000493361
customer_C1933962406,1,0.000154489
customer_C1934785516,1,0.000304785
customer_C1934886086,1,0.000145241
customer_C1935421495,1,0.000326766
customer_C1935661715,1,-0.004412035
customer_C1936493073,1,0.000243263
customer_C1936855292,1,0.000362347
customer_C1937615372,1,0.000258562
customer_C1938976805,1,0.000361591
customer_C193924578,1,-1.31E-05
customer_C1939349733,1,0.000167277
customer_C1939799337,1,0.00027669
customer_C1940107136,1,0.001302271
customer_C194016923,1,-0.000490066
customer_C1940215857,1,0.000165828
customer_C1940951230,1,0.000231648
customer_C1941160297,1,0.00028656
customer_C1941625566,1,0.000241994
customer_C1942983218,1,0.000310859
customer_C194301248,1,-0.000455729
customer_C1943108967,1,0.000241864
customer_C1943207086,1,0.000227873
customer_C1943367280,1,0.000231009
customer_C1944210063,1,8.79E-05
customer_C1944646841,1,0.000310332
customer_C1944878458,1,-0.00094898
customer_C1945520078,1,0.00019395
customer_C1945950459,1,0.000934907
customer_C1947369699,1,-0.001270594
customer_C1947400039,1,-0.003440544
customer_C1948527523,1,0.000140307
customer_C194859196,1,0.000249557
customer_C1948728559,1,0.000255758
customer_C1949440316,1,0.000466968
customer_C1949469724,1,0.000212377
customer_C1949984685,1,-0.000396304
customer_C1950237952,1,0.000377731
customer_C1950723662,1,0.000245977
customer_C1950870438,1,0.000456528
customer_C1951890364,1,0.000297082
customer_C1952040134,1,0.001076634
customer_C1952109278,1,0.000159825
customer_C1952580233,1,-0.000822009
customer_C1952937534,1,0.000286148
customer_C1952969809,1,0.000346823
customer_C1953142190,1,0.000211695
customer_C195373250,1,-0.002401585
customer_C1953872129,1,0.000191408
customer_C1954474578,1,0.000241932
customer_C1954706477,1,0.00028617
customer_C1954938610,1,9.99E-05
customer_C1955375790,1,-5.61E-05
customer_C1956819896,1,0.000205669
customer_C1956908177,1,0.000205323
customer_C1956971543,1,0.000288713
customer_C1957046981,1,-6.64E-05
customer_C1959067413,1,0.000200463
customer_C1959396051,1,0.001119414
customer_C1959541246,1,0.000255485
customer_C1960297159,1,0.000269597
customer_C1960353164,1,0.000219811
customer_C1960578141,1,0.000858806
customer_C1960639712,1,0.00030336
customer_C1960866892,1,0.000349672
customer_C1962137244,1,9.86E-05
customer_C1962291095,1,-0.000787997
customer_C1962407385,1,0.000174485
customer_C1962882634,1,0.000874531
customer_C1963238862,1,0.00156841
customer_C1963249369,1,0.000275322
customer_C1963617384,1,0.000298596
customer_C1964602402,1,-0.000678036
customer_C1965017830,1,0.000162007
customer_C1965115675,1,0.000237258
customer_C1965185304,1,0.001181311
customer_C1965496749,1,0.001140228
customer_C1965708710,1,0.000327734
customer_C1966364075,1,0.002474182
customer_C1966502638,1,0.000304891
customer_C1966686053,1,0.00040974
customer_C1966964007,1,0.00146038
customer_C1967337226,1,0.000141355
customer_C196786098,1,0.000485381
customer_C196806031,1,0.000267959
customer_C1968624098,1,0.000390235
customer_C1968779147,1,0.000457645
customer_C196888452,1,0.000194831
customer_C1969430351,1,0.000149075
customer_C1969886762,1,-3.19E-05
customer_C1969942970,1,0.000225559
customer_C1970738826,1,0.000204795
customer_C1971105040,1,0.00036516
customer_C1971153898,1,0.000130553
customer_C1971497679,1,0.000530208
customer_C1971736578,1,-0.000394465
customer_C1973203074,1,0.000549043
customer_C1973547259,1,0.000180116
customer_C1973818754,1,0.000405509
customer_C1974668487,1,0.00022434
customer_C1975322645,1,0.000429713
customer_C1975392482,1,0.000193905
customer_C197543842,1,-0.000233181
customer_C1975714155,1,0.000167495
customer_C1977058282,1,0.000415677
customer_C1977634536,1,0.000200886
customer_C1977646698,1,-0.001526588
customer_C1977780197,1,0.000481682
customer_C197798791,1,0.000160913
customer_C1978080967,1,0.000644079
customer_C1978250683,1,-0.018799465
customer_C1979396384,1,0.000562843
customer_C1980127627,1,0.000707575
customer_C1980302296,1,0.000267385
customer_C1980881901,1,-0.000299027
customer_C1980965530,1,0.000319717
customer_C1981040988,1,0.001164679
customer_C1981089677,1,-0.003067102
customer_C1981764666,1,0.000640692
customer_C19820082,1,0.000286303
customer_C1982277917,1,0.001691367
customer_C198230909,1,0.000386524
customer_C1982656265,1,-0.001462216
customer_C1983511229,1,0.000128571
customer_C1983734850,1,-0.00284582
customer_C1983968298,1,-0.00126359
customer_C1983995504,1,0.000258581
customer_C1984017083,1,0.000208233
customer_C1984083185,1,0.000613453
customer_C1986046665,1,0.000455412
customer_C1986443469,1,0.000355503
customer_C1986701933,1,-0.000541989
customer_C1987405562,1,0.000382496
customer_C1987985724,1,0.00015723
customer_C1988025089,1,0.000274867
customer_C1988407051,1,-0.000532805
customer_C1990073844,1,0.000257975
customer_C1990341771,1,0.000982601
customer_C1990714179,1,-0.001237873
customer_C1991820533,1,0.000238128
customer_C1991822900,1,-0.000871744
customer_C1992185297,1,-7.41E-05
customer_C1992803690,1,0.000248077
customer_C1992960127,1,-0.000652349
customer_C1993791093,1,0.000728904
customer_C1994178184,1,-0.015313112
customer_C1994736634,1,-0.006116716
customer_C1995039136,1,0.000743576
customer_C199512926,1,0.000239958
customer_C1995719338,1,0.00053498
customer_C1996249538,1,0.000401886
customer_C199664659,1,0.000854849
customer_C1996918734,1,0.000196289
customer_C1998442183,1,0.000443002
customer_C1999090638,1,0.000443618
customer_C1999699557,1,0.000304212
customer_C2000956624,1,0.000217294
customer_C2001133685,1,0.000296837
customer_C2001183195,1,0.000293712
customer_C2001505633,1,0.003606376
customer_C2002713196,1,-0.004516662
customer_C2002750382,1,0.000265448
customer_C20027851,1,0.000215239
customer_C2003246685,1,0.000458127
customer_C200459252,1,0.000771049
customer_C2004941826,1,-0.031438618
customer_C2005070127,1,-0.00042214
customer_C2005093875,1,0.000368078
customer_C200511130,1,0.000206832
customer_C2005297705,1,8.74E-05
customer_C2005372528,1,0.000256312
customer_C2005671734,1,0.000462157
customer_C2006367089,1,0.000287931
customer_C2007043031,1,0.000248303
customer_C2007253908,1,0.000253262
customer_C2007848056,1,-0.000176392
customer_C2008400862,1,0.001732162
customer_C2008428493,1,-0.000272017
customer_C2008562542,1,0.000874137
customer_C200882642,1,0.000481495
customer_C2009344338,1,0.00084535
customer_C2011457912,1,0.000277581
customer_C2011875751,1,0.000595634
customer_C2012683959,1,0.000290469
customer_C2012722039,1,0.000321279
customer_C2013867948,1,-0.000662376
customer_C2013871968,1,0.000231481
customer_C201406562,1,-0.000432161
customer_C2014169866,1,0.000256673
customer_C2014438912,1,0.000307991
customer_C2014729870,1,0.000674938
customer_C2014915363,1,0.003939095
customer_C2015203999,1,0.000186529
customer_C2015444413,1,-0.001803706
customer_C2016264883,1,0.000239948
customer_C2016890783,1,0.000293019
customer_C2016997607,1,0.0002986
customer_C2017140130,1,0.000782392
customer_C2017390387,1,-0.001375667
customer_C2018553540,1,-0.000873258
customer_C2020967123,1,0.000135445
customer_C2021849962,1,-0.000998068
customer_C2022102158,1,-4.61E-05
customer_C2023751717,1,8.75E-05
customer_C20239039,1,0.000113676
customer_C202531238,1,0.000214355
customer_C2025967620,1,-0.001759113
customer_C2026269026,1,0.000212887
customer_C2027052970,1,0.000144193
customer_C2027310658,1,-0.000147631
customer_C2027325203,1,0.000391882
customer_C20274793,1,0.000295539
customer_C2027631548,1,2.25E-06
customer_C2027892936,1,-0.000836959
customer_C2028528769,1,-0.000669035
customer_C2029028090,1,0.000281661
customer_C2029229218,1,0.001720691
customer_C2029865097,1,0.000184087
customer_C2030175121,1,0.000218357
customer_C2030210340,1,0.000389863
customer_C2031167542,1,0.00018575
customer_C203163727,1,1.07E-05
customer_C2031701237,1,0.001380163
customer_C2032185280,1,0.000867524
customer_C2033310172,1,0.000194852
customer_C2033826237,1,0.000781091
customer_C2033860682,1,0.001485737
customer_C2033917877,1,-0.003364152
customer_C203427830,1,0.000364053
customer_C2034859281,1,0.000251682
customer_C2035341190,1,0.000205932
customer_C2035771335,1,0.000278116
customer_C2036557936,1,0.000140867
customer_C2037169176,1,0.000306955
customer_C2037338028,1,-7.69E-06
customer_C2038018161,1,0.000148422
customer_C203802515,1,0.000306526
customer_C2038427935,1,0.000287348
customer_C2038979642,1,0.00028096
customer_C2039473569,1,7.63E-05
customer_C2040640036,1,-0.000340379
customer_C2041168843,1,-0.000183191
customer_C2041218422,1,0.000805019
customer_C204205576,1,-0.004919944
customer_C2042324703,1,0.000423226
customer_C2042503226,1,0.000302767
customer_C2043823425,1,-0.000200194
customer_C2043927860,1,8.84E-05
customer_C2044070952,1,0.000313124
customer_C2044183803,1,0.000149711
customer_C2044438336,1,0.000522498
customer_C204633978,1,8.16E-05
customer_C2046797625,1,0.000203087
customer_C2046826424,1,0.001087036
customer_C2048375146,1,0.000526713
customer_C2048667042,1,0.000648588
customer_C2049000934,1,0.000237706
customer_C2049382420,1,-0.000855721
customer_C2051145244,1,-0.000506291
customer_C2051369004,1,-0.00092632
customer_C2052617893,1,-0.002365443
customer_C2053277267,1,0.00015856
customer_C2054233026,1,0.000370433
customer_C2054744914,1,0.001281859
customer_C2055009466,1,0.000175908
customer_C2055156879,1,-0.001886265
customer_C2055186059,1,0.000308436
customer_C2055489140,1,-0.002462461
customer_C2056015074,1,0.000802687
customer_C2057462116,1,-8.76E-05
customer_C205797331,1,0.000401791
customer_C2058916086,1,0.000217067
customer_C2059060401,1,0.000430805
customer_C2059136665,1,-0.000118937
customer_C2060410910,1,-0.007963924
customer_C206074131,1,0.000283646
customer_C2060778761,1,-7.33E-05
customer_C2060968828,1,0.000288487
customer_C206106585,1,0.000968284
customer_C206142588,1,0.000350173
customer_C2061535111,1,0.000352988
customer_C2062758473,1,0.000301295
customer_C2062869828,1,0.000255861
customer_C2063574289,1,0.000381953
customer_C2063978670,1,0.000550353
customer_C2064491438,1,-0.001082988
customer_C2064655298,1,0.000368029
customer_C2065544312,1,0.000813249
customer_C2066612191,1,3.44E-05
customer_C2066736149,1,0.000167312
customer_C2068249421,1,0.000358306
customer_C2068909690,1,0.00040498
customer_C2070292195,1,0.000221126
customer_C2070935783,1,0.00027606
customer_C2070990530,1,-0.001776399
customer_C2070997908,1,0.000373402
customer_C2072009750,1,0.000267513
customer_C2073207955,1,0.001079487
customer_C207380283,1,-0.000381253
customer_C2074365962,1,0.000317841
customer_C2074563683,1,-0.000736016
customer_C2075157607,1,9.47E-07
customer_C2075699398,1,0.000298063
customer_C207575907,1,0.000149158
customer_C207576555,1,0.000271923
customer_C2075898645,1,0.000422534
customer_C2075935351,1,0.00031075
customer_C2076439645,1,-0.000673892
customer_C2076671849,1,0.001249258
customer_C2078039202,1,-0.000768227
customer_C2078460335,1,0.000361548
customer_C2078688167,1,-0.001960664
customer_C2079384186,1,-0.001947569
customer_C2079453894,1,0.000448656
customer_C2080088206,1,-0.001390795
customer_C2080100346,1,0.000520958
customer_C208151769,1,-0.000776146
customer_C2081591507,1,0.000397067
customer_C2081956948,1,0.000176328
customer_C2082187659,1,-0.002856821
customer_C2082605784,1,0.000218186
customer_C2083017854,1,0.000972344
customer_C2083329818,1,0.000377876
customer_C2084267589,1,0.000251367
customer_C2084449024,1,0.000222012
customer_C2084566155,1,-0.00406469
customer_C2084933658,1,0.000294552
customer_C208514238,1,-0.001319133
customer_C2085186254,1,0.000756071
customer_C2085650948,1,0.000277933
customer_C2086664398,1,0.000374669
customer_C2087229084,1,0.001317865
customer_C2087230127,1,-0.000231965
customer_C2087715408,1,-0.001674445
customer_C2088008854,1,0.000209194
customer_C2088631865,1,-9.40E-05
customer_C208889378,1,0.000192268
customer_C2089485741,1,0.000335519
customer_C2090486181,1,0.000148225
customer_C2091583256,1,9.93E-05
customer_C2091703695,1,0.000203443
customer_C2092526272,1,0.000298562
customer_C2092733799,1,-0.00093214
customer_C2093963973,1,-0.000459153
customer_C2094120486,1,0.000928492
customer_C2094361013,1,0.000209013
customer_C2094478222,1,0.000380747
customer_C2095181585,1,0.000688627
customer_C2095429384,1,0.000337319
customer_C2095815783,1,-0.000200116
customer_C2095938989,1,0.000225037
customer_C2095975270,1,0.001856873
customer_C2096265838,1,2.60E-05
customer_C2096367617,1,-6.31E-05
customer_C2100371435,1,-0.001169263
customer_C2100466386,1,-0.000133047
customer_C2100602051,1,0.00012312
customer_C2100825064,1,0.000281585
customer_C2101882723,1,0.000206449
customer_C2102316964,1,0.000183146
customer_C210318225,1,0.00053738
customer_C2103685620,1,0.000407219
customer_C2104185147,1,0.000391597
customer_C2104407126,1,-0.001346837
customer_C2104923127,1,0.000252841
customer_C2105324799,1,0.000234023
customer_C210563051,1,0.00013193
customer_C210584188,1,9.07E-05
customer_C2106115023,1,0.000160192
customer_C2108669396,1,0.000369029
customer_C2109575612,1,-0.001305974
customer_C2109595609,1,0.000544457
customer_C2110532720,1,0.00021813
customer_C2110568911,1,0.000352176
customer_C2110878299,1,-0.000109277
customer_C2111849765,1,0.00049264
customer_C2112350124,1,0.000327153
customer_C2112563194,1,0.000254741
customer_C2112631749,1,0.000442651
customer_C2112751068,1,0.001022037
customer_C2113737065,1,-0.02258329
customer_C2113973089,1,0.001072842
customer_C2114634161,1,0.000874316
customer_C2115344024,1,0.000193531
customer_C2115574807,1,0.000227831
customer_C211657450,1,-0.002093743
customer_C2116616608,1,0.000428022
customer_C2117244434,1,-0.000819619
customer_C2117326082,1,0.000368361
customer_C2117552812,1,0.000330524
customer_C2117938225,1,0.000217419
customer_C2118328869,1,-0.002823207
customer_C2119675022,1,0.000195742
customer_C2120153320,1,0.000113227
customer_C2120296918,1,0.000457627
customer_C2120633706,1,0.000282007
customer_C21207783,1,0.000577805
customer_C2121874810,1,0.000346021
customer_C212188289,1,0.001436835
customer_C2123693067,1,0.000251576
customer_C2123823248,1,0.000350124
customer_C2125297333,1,0.00025964
customer_C2125787399,1,0.000475917
customer_C2126019044,1,0.000105428
customer_C2126436338,1,0.000328968
customer_C2126563017,1,-0.000259415
customer_C2126657609,1,-0.004760918
customer_C2126946323,1,0.000249728
customer_C2127479268,1,0.000327165
customer_C2128227866,1,-0.001662236
customer_C2128263275,1,-0.002670468
customer_C2128589842,1,0.000294614
customer_C2128712024,1,-0.000510158
customer_C2129810887,1,0.000116254
customer_C2129964241,1,0.000176681
customer_C2130327838,1,0.000970847
customer_C2130871815,1,0.000556465
customer_C2130894809,1,0.003752986
customer_C2131498052,1,0.000890078
